Date,Type,category_name,Amount,Currency,Note,Labels,date_format,amount
2024-07-21T03:45:34+00:00,Expense,Acommodation,-16.75044,USD,Family guest house Ubud ,,2024-07,16.75044
2024-07-21T03:45:46+00:00,Expense,Restaurant,-1.66175,USD,,breakfast,2024-07,1.66175
2024-07-21T07:24:28+00:00,Expense,Restaurant,-4.32055,USD,,lunch,2024-07,4.32055
2024-07-21T07:24:53+00:00,Expense,Coffee,-3.58938,USD,,,2024-07,3.58938
2024-07-21T07:49:40+00:00,Expense,Pharmacy ,-45.8915527,USD,"Lotion, sunscreen, antibiotics Ciprofloxacin, aloe, hand cream, dental tablets ",,2024-07,45.8915527
2024-07-21T07:59:08+00:00,Expense,Personal Care,-5.05172,USD,"Gillette, foam, shampoo, soap",,2024-07,5.05172
2024-07-21T13:14:18+00:00,Expense,Restaurant,-5.45054,USD,,dinner,2024-07,5.45054
2024-07-22T06:47:46+00:00,Expense,Acommodation,-16.75044,USD,,,2024-07,16.75044
2024-07-22T06:48:18+00:00,Expense,Healthcare,-39.882,USD,Dental cleaning Ubud Dental Center ,,2024-07,39.882
2024-07-22T07:26:16+00:00,Expense,Restaurant,-10.03697,USD,,lunch,2024-07,10.03697
2024-07-22T09:51:10+00:00,Expense,Pharmacy ,-4.05467,USD,Doxicyclina antibiotics ,,2024-07,4.05467
2024-07-22T10:13:37+00:00,Expense,Restaurant,-5.38407,USD,Bowl,,2024-07,5.38407
2024-07-23T08:46:57+00:00,Expense,Sport,-0.6647,USD,,natacion,2024-07,0.6647
2024-07-23T08:47:11+00:00,Expense,Restaurant,-3.3235,USD,,lunch,2024-07,3.3235
2024-07-23T08:47:21+00:00,Expense,Acommodation,-16.75044,USD,,,2024-07,16.75044
2024-07-23T08:47:51+00:00,Expense,Transport,-2.399567,USD,,taxi,2024-07,2.399567
2024-07-23T08:48:06+00:00,Expense,Transport,-1.987453,USD,,taxi,2024-07,1.987453
2024-07-23T09:16:42+00:00,Expense,Coffee,-5.3176,USD,,,2024-07,5.3176
2024-07-23T10:14:43+00:00,Expense,Transport,-1.030285,USD,,taxi,2024-07,1.030285
2024-07-24T07:54:13+00:00,Expense,Acommodation,-16.75044,USD,,,2024-07,16.75044
2024-07-24T07:54:39+00:00,Expense,Transport,-0.957168,USD,,taxi,2024-07,0.957168
2024-07-24T07:54:47+00:00,Expense,Transport,-0.957168,USD,,taxi,2024-07,0.957168
2024-07-24T08:40:34+00:00,Expense,Restaurant,-4.220845,USD,,lunch,2024-07,4.220845
2024-07-24T08:48:24+00:00,Expense,Groceries,-3.223795,USD,,,2024-07,3.223795
2024-07-24T08:53:48+00:00,Expense,Coffee,-3.58938,USD,,,2024-07,3.58938
2024-07-25T07:53:41+00:00,Expense,Restaurant,-9.59660625,USD,Brunch ,breakfast,2024-07,9.59660625
2024-07-25T07:53:51+00:00,Expense,Transport,-1.030285,USD,,taxi,2024-07,1.030285
2024-07-25T07:54:03+00:00,Expense,Acommodation,-16.75044,USD,,,2024-07,16.75044
2024-07-25T09:43:47+00:00,Expense,Restaurant,-3.58938,USD,,lunch,2024-07,3.58938
2024-07-25T12:35:41+00:00,Expense,Restaurant,-6.7560108,USD,Burger bali bohemia ,dinner,2024-07,6.7560108
2024-07-25T14:02:24+00:00,Expense,Alcohol,-2.45939,USD,,,2024-07,2.45939
2024-07-25T15:31:49+00:00,Expense,Transport,-0.957168,USD,,taxi,2024-07,0.957168
2024-07-25T15:32:18+00:00,Expense,Transport,-1.030285,USD,,taxi,2024-07,1.030285
2024-07-26T04:20:37+00:00,Expense,Pharmacy ,-22.5998,USD,Eterocicoxib muscular 230k and more,,2024-07,22.5998
2024-07-26T04:28:49+00:00,Expense,Groceries,-9.604915,USD,,,2024-07,9.604915
2024-07-26T04:29:27+00:00,Expense,Acommodation,-9.23933,USD,,,2024-07,9.23933
2024-07-26T05:20:36+00:00,Expense,Transport,-1.030285,USD,,taxi,2024-07,1.030285
2024-07-26T05:24:27+00:00,Expense,Maintenance ,-79.764,USD,Add Fishman capsule cort guitar,,2024-07,79.764
2024-07-26T06:45:55+00:00,Expense,Restaurant,-3.4398225,USD,,lunch,2024-07,3.4398225
2024-07-26T07:04:48+00:00,Expense,Shopping,-13.294,USD,Adidas t-shirt dri fit ,,2024-07,13.294
2024-07-26T12:27:57+00:00,Expense,Coffee,-5.430599,USD,,,2024-07,5.430599
2024-07-26T12:40:52+00:00,Expense,Groceries,-0.717876,USD,,,2024-07,0.717876
2024-07-26T13:27:42+00:00,Expense,Shopping,-26.588,USD,Piercing right ear second and clean ,,2024-07,26.588
2024-07-26T13:44:27+00:00,Expense,Transport,-0.957168,USD,,taxi,2024-07,0.957168
2024-07-27T05:07:11+00:00,Expense,Restaurant,-3.05762,USD,,lunch,2024-07,3.05762
2024-07-27T05:23:33+00:00,Expense,Transport,-1.229695,USD,,taxi,2024-07,1.229695
2024-07-27T05:23:45+00:00,Expense,Acommodation,-9.23933,USD,,,2024-07,9.23933
2024-07-27T09:44:28+00:00,Expense,Coffee,-3.3235,USD,,,2024-07,3.3235
2024-07-27T09:44:42+00:00,Expense,Transport,-1.030285,USD,,taxi,2024-07,1.030285
2024-07-27T11:00:38+00:00,Expense,Activities,-19.941,USD,Sound healing pyramid of chi ubud,,2024-07,19.941
2024-07-27T12:38:41+00:00,Expense,Coffee,-6.128534,USD,,,2024-07,6.128534
2024-07-27T13:05:19+00:00,Expense,Restaurant,-2.59233,USD,,dinner,2024-07,2.59233
2024-07-28T06:42:11+00:00,Expense,Coffee,-5.969006,USD,Seniman,,2024-07,5.969006
2024-07-28T07:23:37+00:00,Expense,Personal Care,-5.64995,USD,Ikemen barbershop ubud,peluqueria,2024-07,5.64995
2024-07-28T09:29:16+00:00,Expense,Restaurant,-4.32055,USD,,lunch,2024-07,4.32055
2024-07-29T05:41:26+00:00,Expense,Acommodation,-10.16991,USD,Ubud tropicak,,2024-07,10.16991
2024-07-29T09:16:44+00:00,Expense,Transport,-2.399567,USD,,taxi,2024-07,2.399567
2024-07-29T11:17:51+00:00,Expense,Restaurant,-8.993391,USD,Umah pizza and dessert ,dinner,2024-07,8.993391
2024-07-29T12:20:02+00:00,Expense,Shopping,-19.941,USD,Aro izquierdo piercings re hacer el primer hoyo,,2024-07,19.941
2024-07-29T12:34:18+00:00,Expense,Transport,-1.030285,USD,,taxi,2024-07,1.030285
2024-07-29T12:58:15+00:00,Expense,Coffee,-1.3294,USD,,,2024-07,1.3294
2024-07-30T04:13:06+00:00,Expense,Groceries,-17.61455,USD,,,2024-07,17.61455
2024-07-30T10:26:18+00:00,Expense,Restaurant,-4.6529,USD,,lunch,2024-07,4.6529
2024-07-30T10:26:27+00:00,Expense,Coffee,-5.45054,USD,,,2024-07,5.45054
2024-07-30T10:26:41+00:00,Expense,Acommodation,-10.16991,USD,,,2024-07,10.16991
2024-07-30T12:01:18+00:00,Expense,Restaurant,-5.3176,USD,,dinner,2024-07,5.3176
2024-07-30T17:12:30+00:00,Expense,Tax,-34.49793,USD,Visa extend Indonesia 30 days more,,2024-07,34.49793
2024-07-31T03:45:16+00:00,Expense,Transport,-1.030285,USD,,taxi,2024-07,1.030285
2024-07-31T03:45:24+00:00,Expense,Acommodation,-10.16991,USD,,,2024-07,10.16991
2024-07-31T06:46:12+00:00,Expense,Coffee,-5.663244,USD,Seniman,,2024-07,5.663244
2024-07-31T07:25:31+00:00,Expense,Restaurant,-2.99115,USD,,lunch,2024-07,2.99115
2024-07-31T09:43:12+00:00,Expense,Coffee,-2.692035,USD,,,2024-07,2.692035
2024-07-31T12:47:06+00:00,Expense,Restaurant,-5.84936,USD,,dinner,2024-07,5.84936
2024-07-31T12:55:14+00:00,Expense,Groceries,-3.808731,USD,,,2024-07,3.808731
2024-08-01T07:23:27+00:00,Expense,Restaurant,-11.5159275,USD,Soul foods burger,lunch,2024-08,11.5159275
2024-08-01T07:25:20+00:00,Expense,Transport,-0.784346,USD,,taxi,2024-08,0.784346
2024-08-01T07:25:28+00:00,Expense,Transport,-1.030285,USD,,taxi,2024-08,1.030285
2024-08-01T08:05:15+00:00,Expense,Healthcare,-240.08964,USD,Chequeo dengue toya medika clinic ,,2024-08,240.08964
2024-08-01T10:05:57+00:00,Expense,Acommodation,-11.86,USD,,,2024-08,11.86
2024-08-01T12:35:52+00:00,Expense,Restaurant,-5.603421,USD,,dinner,2024-08,5.603421
2024-08-02T01:54:24+00:00,Expense,Groceries,-9.604915,USD,,,2024-08,9.604915
2024-08-02T07:46:37+00:00,Expense,Restaurant,-3.695732,USD,,lunch,2024-08,3.695732
2024-08-02T10:06:10+00:00,Expense,Acommodation,-11.86,USD,,,2024-08,11.86
2024-08-03T04:38:10+00:00,Expense,Transport,-1.163225,USD,,taxi,2024-08,1.163225
2024-08-03T04:38:48+00:00,Expense,Healthcare,-78.142132,USD,Dengue follow up ,,2024-08,78.142132
2024-08-03T07:02:48+00:00,Expense,Restaurant,-6.8364395,USD,,lunch,2024-08,6.8364395
2024-08-03T10:06:23+00:00,Expense,Acommodation,-11.86,USD,,,2024-08,11.86
2024-08-04T06:06:11+00:00,Expense,Restaurant,-4.6529,USD,,lunch,2024-08,4.6529
2024-08-04T10:06:35+00:00,Expense,Acommodation,-11.86,USD,,,2024-08,11.86
2024-08-04T11:26:39+00:00,Expense,Restaurant,-4.05467,USD,,dinner,2024-08,4.05467
2024-08-04T11:34:24+00:00,Expense,Groceries,-3.954965,USD,,,2024-08,3.954965
2024-08-05T10:06:46+00:00,Expense,Acommodation,-11.86,USD,,,2024-08,11.86
2024-08-06T10:07:58+00:00,Expense,Acommodation,-11.63225,USD,,,2024-08,11.63225
2024-08-07T10:08:09+00:00,Expense,Acommodation,-11.63225,USD,,,2024-08,11.63225
2024-08-07T11:54:56+00:00,Expense,Restaurant,-7.77699,USD,,dinner,2024-08,7.77699
2024-08-08T04:06:56+00:00,Expense,Coffee,-3.104149,USD,,,2024-08,3.104149
2024-08-08T05:16:30+00:00,Expense,Coffee,-2.19351,USD,,,2024-08,2.19351
2024-08-08T05:16:56+00:00,Expense,Pharmacy ,-13.69282,USD,Thermometer condom repelente ,,2024-08,13.69282
2024-08-08T05:17:10+00:00,Expense,Coffee,-4.2042275,USD,,,2024-08,4.2042275
2024-08-08T06:52:39+00:00,Expense,Restaurant,-11.63225,USD,,lunch,2024-08,11.63225
2024-08-08T07:12:30+00:00,Expense,Utilities,-13.9587,USD,34 gb Telekom ,,2024-08,13.9587
2024-08-08T09:36:36+00:00,Expense,Activities,-7.3117,USD,Massage ,,2024-08,7.3117
2024-08-08T10:08:20+00:00,Expense,Acommodation,-11.63225,USD,,,2024-08,11.63225
2024-08-08T10:16:29+00:00,Expense,Alcohol,-3.05762,USD,,,2024-08,3.05762
2024-08-08T12:30:15+00:00,Expense,Groceries,-3.9882,USD,,,2024-08,3.9882
2024-08-09T05:16:10+00:00,Expense,Coffee,-7.211995,USD,,,2024-08,7.211995
2024-08-09T07:34:24+00:00,Expense,Flights,-49.0,USD,Flight dps banjarbasi,,2024-08,49.0
2024-08-09T10:10:20+00:00,Expense,Acommodation,-13.74,USD,Airbnb ubud kecamtan,,2024-08,13.74
2024-08-09T12:22:21+00:00,Expense,Restaurant,-5.60441805,USD,,dinner,2024-08,5.60441805
2024-08-10T06:11:22+00:00,Expense,Restaurant,-4.12114,USD,,lunch,2024-08,4.12114
2024-08-10T09:07:17+00:00,Expense,Activities,-12.6293,USD,Spa with Cecilia ,,2024-08,12.6293
2024-08-10T10:14:29+00:00,Expense,Acommodation,-13.9587,USD,,,2024-08,13.9587
2024-08-10T10:40:46+00:00,Expense,Restaurant,-6.647e-05,USD,,dinner,2024-08,6.647e-05
2024-08-11T10:12:33+00:00,Expense,Restaurant,-8.24228,USD,,breakfast,2024-08,8.24228
2024-08-11T10:12:43+00:00,Expense,Coffee,-1.66175,USD,,,2024-08,1.66175
2024-08-11T10:12:57+00:00,Expense,Coffee,-2.39292,USD,Kombucha,,2024-08,2.39292
2024-08-11T10:13:17+00:00,Expense,Restaurant,-8.30875,USD,Wagyu burger ,lunch,2024-08,8.30875
2024-08-11T10:13:31+00:00,Expense,Coffee,-3.3235,USD,Milkshake ,,2024-08,3.3235
2024-08-11T10:13:40+00:00,Expense,Alcohol,-2.32645,USD,,,2024-08,2.32645
2024-08-11T10:14:42+00:00,Expense,Acommodation,-13.9587,USD,,,2024-08,13.9587
2024-08-12T07:14:16+00:00,Expense,Transport,-0.784346,USD,,,2024-08,0.784346
2024-08-12T09:27:57+00:00,Expense,Alcohol,-7.64405,USD,,,2024-08,7.64405
2024-08-12T09:28:13+00:00,Expense,Restaurant,-9.03992,USD,,lunch,2024-08,9.03992
2024-08-12T09:28:38+00:00,Expense,Sport,-3.3235,USD,Swimming pool ,natacion,2024-08,3.3235
2024-08-12T09:28:53+00:00,Expense,Coffee,-5.64995,USD,,,2024-08,5.64995
2024-08-12T09:29:09+00:00,Expense,Acommodation,-13.9587,USD,,,2024-08,13.9587
2024-08-12T12:04:07+00:00,Expense,Coffee,-3.104149,USD,,,2024-08,3.104149
2024-08-13T04:28:51+00:00,Expense,Transport,-0.784346,USD,,taxi,2024-08,0.784346
2024-08-13T04:30:50+00:00,Expense,Acommodation,-6.0,USD,,,2024-08,6.0
2024-08-13T04:31:11+00:00,Expense,Restaurant,-0.00737817,USD,,,2024-08,0.00737817
2024-08-13T05:30:55+00:00,Expense,Restaurant,-7.71052,USD,Burger King ,,2024-08,7.71052
2024-08-13T06:20:17+00:00,Expense,Transport,-3.3235,USD,,,2024-08,3.3235
2024-08-13T06:20:48+00:00,Expense,Transport,-2.399567,USD,,taxi,2024-08,2.399567
2024-08-13T07:41:37+00:00,Expense,Transport,-6.51,USD,Ubud to kuta,bus,2024-08,6.51
2024-08-13T07:49:50+00:00,Expense,Groceries,-1.960865,USD,,,2024-08,1.960865
2024-08-13T12:23:36+00:00,Expense,Restaurant,-19.5003039,USD,,dinner,2024-08,19.5003039
2024-08-13T14:41:14+00:00,Expense,Shopping,-56.4995,USD,Drone battery used,photography ,2024-08,56.4995
2024-08-14T01:25:01+00:00,Expense,Restaurant,-7.8015839,USD,,breakfast,2024-08,7.8015839
2024-08-14T06:21:03+00:00,Expense,Transport,-1.229695,USD,,taxi,2024-08,1.229695
2024-08-14T06:22:27+00:00,Expense,Coffee,-0.963815,USD,,,2024-08,0.963815
2024-08-14T06:24:44+00:00,Expense,Acommodation,-12.6293,USD,,,2024-08,12.6293
2024-08-14T08:57:00+00:00,Expense,Restaurant,-2.32645,USD,,lunch,2024-08,2.32645
2024-08-14T08:57:14+00:00,Expense,Transport,-23.2645,USD,Bike rent 3 days,,2024-08,23.2645
2024-08-14T11:18:26+00:00,Expense,Restaurant,-1.26293,USD,,dinner,2024-08,1.26293
2024-08-14T11:31:28+00:00,Expense,Groceries,-8.84051,USD,,,2024-08,8.84051
2024-08-14T16:05:07+00:00,Expense,Acommodation,-12.6293,USD,,,2024-08,12.6293
2024-08-15T04:41:27+00:00,Expense,Coffee,-2.7418875,USD,,,2024-08,2.7418875
2024-08-15T04:41:47+00:00,Expense,Activities,-9.9705,USD,Guide cempaka,,2024-08,9.9705
2024-08-15T04:41:58+00:00,Expense,Activities,-6.647,USD,Guide 2,,2024-08,6.647
2024-08-15T04:42:19+00:00,Expense,Gifts,-3.9882,USD,Workers tip,,2024-08,3.9882
2024-08-15T04:42:33+00:00,Expense,Gifts,-1.66175,USD,Worker tip,,2024-08,1.66175
2024-08-15T04:43:52+00:00,Expense,Groceries,-0.33235,USD,,,2024-08,0.33235
2024-08-15T04:46:09+00:00,Expense,Restaurant,-5.191307,USD,,lunch,2024-08,5.191307
2024-08-15T10:54:00+00:00,Expense,Groceries,-5.729714,USD,,,2024-08,5.729714
2024-08-15T10:54:07+00:00,Expense,Shopping,-1.66175,USD,,,2024-08,1.66175
2024-08-15T11:37:31+00:00,Expense,Restaurant,-2.559095,USD,,dinner,2024-08,2.559095
2024-08-15T16:04:36+00:00,Expense,Activities,-57.5,USD,Workaway anual,,2024-08,57.5
2024-08-15T16:04:52+00:00,Expense,Acommodation,-12.6293,USD,,,2024-08,12.6293
2024-08-16T07:54:28+00:00,Expense,Restaurant,-3.05762,USD,,lunch,2024-08,3.05762
2024-08-16T09:33:11+00:00,Expense,Coffee,-3.85526,USD,Tres cafes y pancake,,2024-08,3.85526
2024-08-16T10:39:29+00:00,Expense,Transport,-2.99115,USD,,gas,2024-08,2.99115
2024-08-16T10:39:48+00:00,Expense,Healthcare,-9.5962739,USD,,,2024-08,9.5962739
2024-08-16T10:50:10+00:00,Expense,Groceries,-4.78584,USD,,,2024-08,4.78584
2024-08-17T04:28:14+00:00,Expense,Restaurant,-1.59528,USD,,lunch,2024-08,1.59528
2024-08-17T04:28:22+00:00,Expense,Acommodation,-12.6293,USD,,,2024-08,12.6293
2024-08-17T04:29:02+00:00,Expense,Utilities,-6.11524,USD,Cargar 4 veces 3 GB,,2024-08,6.11524
2024-08-17T05:28:40+00:00,Expense,Groceries,-3.52291,USD,,,2024-08,3.52291
2024-08-17T07:53:19+00:00,Expense,Coffee,-1.46234,USD,,,2024-08,1.46234
2024-08-17T08:06:34+00:00,Expense,Transport,-23.2645,USD,3 days rent bikes ,,2024-08,23.2645
2024-08-17T11:37:12+00:00,Expense,Groceries,-6.666941,USD,,,2024-08,6.666941
2024-08-17T12:25:23+00:00,Expense,Restaurant,-4.2773445,USD,,dinner,2024-08,4.2773445
2024-08-18T08:03:47+00:00,Expense,Restaurant,-2.92468,USD,,lunch,2024-08,2.92468
2024-08-18T08:03:57+00:00,Expense,Acommodation,-12.6293,USD,,,2024-08,12.6293
2024-08-18T08:08:24+00:00,Expense,Groceries,-2.033982,USD,,,2024-08,2.033982
2024-08-18T09:19:39+00:00,Expense,Coffee,-1.46234,USD,,,2024-08,1.46234
2024-08-18T14:33:17+00:00,Expense,Restaurant,-2.226745,USD,,dinner,2024-08,2.226745
2024-08-18T14:50:11+00:00,Expense,Groceries,-3.336794,USD,,,2024-08,3.336794
2024-08-19T07:27:17+00:00,Expense,Groceries,-1.814631,USD,,,2024-08,1.814631
2024-08-19T08:30:31+00:00,Expense,Acommodation,-10.6352,USD,,,2024-08,10.6352
2024-08-19T08:57:13+00:00,Expense,Restaurant,-4.021435,USD,,lunch,2024-08,4.021435
2024-08-19T15:03:49+00:00,Expense,Restaurant,-4.971956,USD,,dinner,2024-08,4.971956
2024-08-19T15:04:53+00:00,Expense,Gifts,-1.9941,USD,Senor qur me llevo a mina,propina,2024-08,1.9941
2024-08-19T15:05:05+00:00,Expense,Gifts,-1.59528,USD,Amin para cigarros,,2024-08,1.59528
2024-08-20T06:14:05+00:00,Expense,Groceries,-2.466037,USD,,,2024-08,2.466037
2024-08-20T08:10:52+00:00,Expense,Restaurant,-3.3235,USD,,lunch,2024-08,3.3235
2024-08-20T08:11:02+00:00,Expense,Acommodation,-10.6352,USD,,,2024-08,10.6352
2024-08-20T11:51:45+00:00,Expense,Restaurant,-3.9882,USD,,dinner,2024-08,3.9882
2024-08-20T11:52:03+00:00,Expense,Groceries,-3.65585,USD,,,2024-08,3.65585
2024-08-20T12:15:50+00:00,Expense,Utilities,-7.3117,USD,28 gb telkomsel,,2024-08,7.3117
2024-08-21T05:21:17+00:00,Expense,Transport,-31.57325,USD,Motorbike 4 more days,,2024-08,31.57325
2024-08-21T05:21:32+00:00,Expense,Acommodation,-10.6352,USD,,,2024-08,10.6352
2024-08-21T11:35:47+00:00,Expense,Gifts,-3.3235,USD,,propina,2024-08,3.3235
2024-08-21T11:36:00+00:00,Expense,Restaurant,-3.9882,USD,,dinner,2024-08,3.9882
2024-08-22T06:48:58+00:00,Expense,Personal Care,-1.3294,USD,Laundry ,,2024-08,1.3294
2024-08-22T06:49:10+00:00,Expense,Acommodation,-10.6352,USD,,,2024-08,10.6352
2024-08-22T09:09:22+00:00,Expense,Restaurant,-10.3460555,USD,,lunch,2024-08,10.3460555
2024-08-22T12:21:36+00:00,Expense,Groceries,-6.480825,USD,,,2024-08,6.480825
2024-08-22T13:08:00+00:00,Expense,Restaurant,-2.52586,USD,,dinner,2024-08,2.52586
2024-08-23T06:38:18+00:00,Expense,Acommodation,-10.6352,USD,,,2024-08,10.6352
2024-08-23T08:25:44+00:00,Expense,Restaurant,-4.7891635,USD,,lunch,2024-08,4.7891635
2024-08-23T11:56:51+00:00,Expense,Utilities,-10.6352,USD,65 gb more Telkom,,2024-08,10.6352
2024-08-23T14:57:12+00:00,Expense,Restaurant,-5.337541,USD,,dinner,2024-08,5.337541
2024-08-24T06:35:42+00:00,Expense,Subscriptions,-4.0,USD,Capcut,,2024-08,4.0
2024-08-24T07:04:29+00:00,Expense,Groceries,-6.507413,USD,,,2024-08,6.507413
2024-08-24T08:26:05+00:00,Expense,Restaurant,-12.36342,USD,Novotel ,lunch,2024-08,12.36342
2024-08-24T10:49:19+00:00,Expense,Gifts,-1.9941,USD,,propina,2024-08,1.9941
2024-08-24T11:40:40+00:00,Expense,Restaurant,-2.32645,USD,,,2024-08,2.32645
2024-08-24T14:22:54+00:00,Expense,Coffee,-2.32645,USD,,,2024-08,2.32645
2024-08-24T14:23:28+00:00,Expense,Acommodation,-10.6352,USD,,,2024-08,10.6352
2024-08-25T09:34:50+00:00,Expense,Restaurant,-2.6588,USD,,lunch,2024-08,2.6588
2024-08-25T09:35:07+00:00,Expense,Restaurant,-3.3235,USD,McDonald's ,breakfast,2024-08,3.3235
2024-08-25T09:35:20+00:00,Expense,Activities,-36.5585,USD,Floating market ,,2024-08,36.5585
2024-08-25T09:58:42+00:00,Expense,Groceries,-4.98525,USD,,,2024-08,4.98525
2024-08-25T11:57:46+00:00,Expense,Restaurant,-6.919527,USD,,,2024-08,6.919527
2024-08-25T17:11:44+00:00,Expense,Restaurant,-3.45644,USD,McDonald's nuggers dinner 2,dinner,2024-08,3.45644
2024-08-26T05:19:21+00:00,Expense,Transport,-29.9115,USD,Motorbike 4 days,,2024-08,29.9115
2024-08-26T05:41:24+00:00,Expense,Groceries,-7.125584,USD,,,2024-08,7.125584
2024-08-26T05:41:34+00:00,Expense,Acommodation,-10.6352,USD,,,2024-08,10.6352
2024-08-26T05:59:02+00:00,Expense,Restaurant,-2.25998,USD,,lunch,2024-08,2.25998
2024-08-26T14:42:08+00:00,Expense,Restaurant,-6.8417571,USD,,dinner,2024-08,6.8417571
2024-08-26T14:42:20+00:00,Expense,Coffee,-3.85526,USD,2 ixe americanos ,,2024-08,3.85526
2024-08-27T06:43:28+00:00,Expense,Restaurant,-4.85231,USD,,lunch,2024-08,4.85231
2024-08-27T06:58:39+00:00,Expense,Shopping,-5.84936,USD,Print 44 photo ,,2024-08,5.84936
2024-08-27T14:59:16+00:00,Expense,Restaurant,-11.3896345,USD,With pancakes ,dinner,2024-08,11.3896345
2024-08-27T14:59:35+00:00,Expense,Acommodation,-10.6352,USD,,,2024-08,10.6352
2024-08-27T15:00:00+00:00,Expense,Shopping,-1.3294,USD,Piedra,,2024-08,1.3294
2024-08-27T15:00:23+00:00,Expense,Gifts,-1.3294,USD,,propina,2024-08,1.3294
2024-08-27T15:00:50+00:00,Expense,Groceries,-1.9941,USD,,,2024-08,1.9941
2024-08-28T04:03:45+00:00,Expense,Groceries,-2.878151,USD,,,2024-08,2.878151
2024-08-28T04:03:55+00:00,Expense,Acommodation,-10.6352,USD,,,2024-08,10.6352
2024-08-28T07:35:35+00:00,Expense,Restaurant,-3.3235,USD,,lunch,2024-08,3.3235
2024-08-28T07:35:50+00:00,Expense,Activities,-3.9882,USD,Alaska park x 2,,2024-08,3.9882
2024-08-28T10:39:09+00:00,Expense,Groceries,-3.9882,USD,,,2024-08,3.9882
2024-08-28T15:25:28+00:00,Expense,Restaurant,-6.726764,USD,,dinner,2024-08,6.726764
2024-08-29T04:19:24+00:00,Expense,Groceries,-6.228239,USD,,,2024-08,6.228239
2024-08-29T04:19:36+00:00,Expense,Transport,-33.534115,USD,Ferry banjarmasin to Surabaya ,,2024-08,33.534115
2024-08-29T09:00:34+00:00,Expense,Restaurant,-3.85526,USD,,lunch,2024-08,3.85526
2024-08-29T13:13:57+00:00,Expense,Groceries,-8.6411,USD,,,2024-08,8.6411
2024-08-29T13:39:19+00:00,Expense,Restaurant,-3.45644,USD,,dinner,2024-08,3.45644
2024-08-29T13:49:32+00:00,Expense,Transport,-12.6293,USD,Banjarbaru to banjarbasim,taxi,2024-08,12.6293
2024-08-29T15:43:37+00:00,Expense,Acommodation,-10.0,USD,Hotel eqjivocado no fui,,2024-08,10.0
2024-08-29T15:43:50+00:00,Expense,Acommodation,-10.0,USD,Hotel que ne quede ,,2024-08,10.0
2024-08-29T17:16:18+00:00,Expense,Acommodation,-7.78,USD,,,2024-08,7.78
2024-08-30T04:57:44+00:00,Expense,Restaurant,-5.3176,USD,,lunch,2024-08,5.3176
2024-08-30T04:58:30+00:00,Expense,Transport,-1.9941,USD,,taxi,2024-08,1.9941
2024-08-31T02:16:43+00:00,Expense,Groceries,-0.6647,USD,,,2024-08,0.6647
2024-08-31T02:17:27+00:00,Expense,Transport,-13.294,USD,Bus Surabaya to pacitan,bus,2024-08,13.294
2024-08-31T06:33:42+00:00,Expense,Groceries,-6.71347,USD,,,2024-08,6.71347
2024-08-31T07:17:38+00:00,Expense,Acommodation,-4.6529,USD,Dorm - Harry ocean house,,2024-08,4.6529
2024-08-31T07:46:18+00:00,Expense,Restaurant,-2.52586,USD,,lunch,2024-08,2.52586
2024-08-31T13:06:36+00:00,Expense,Restaurant,-1.19646,USD,,dinner,2024-08,1.19646
2024-09-01T03:55:41+00:00,Expense,Groceries,-20.858286,USD,,,2024-09,20.858286
2024-09-01T03:56:59+00:00,Expense,Transport,-0.824228,USD,,taxi,2024-09,0.824228
2024-09-01T07:17:48+00:00,Expense,Acommodation,-4.6529,USD,,,2024-09,4.6529
2024-09-01T09:32:31+00:00,Expense,Coffee,-0.33235,USD,,,2024-09,0.33235
2024-09-01T09:32:39+00:00,Expense,Transport,-0.824228,USD,,taxi,2024-09,0.824228
2024-09-01T09:32:48+00:00,Expense,Transport,-0.824228,USD,,taxi,2024-09,0.824228
2024-09-01T09:33:07+00:00,Expense,Coffee,-0.26588,USD,,,2024-09,0.26588
2024-09-01T10:20:43+00:00,Expense,Restaurant,-1.66175,USD,,dinner,2024-09,1.66175
2024-09-02T05:19:28+00:00,Expense,Activities,-5.3176,USD,Rent surf board,,2024-09,5.3176
2024-09-02T05:19:40+00:00,Expense,Transport,-4.6529,USD,Bike rent,,2024-09,4.6529
2024-09-02T05:19:50+00:00,Expense,Acommodation,-4.6529,USD,,,2024-09,4.6529
2024-09-02T05:55:49+00:00,Expense,Transport,-0.99705,USD,,gas,2024-09,0.99705
2024-09-02T06:27:07+00:00,Expense,Restaurant,-1.26293,USD,,lunch,2024-09,1.26293
2024-09-02T06:43:14+00:00,Expense,Groceries,-6.71347,USD,,,2024-09,6.71347
2024-09-02T08:30:14+00:00,Expense,Personal Care,-0.6647,USD,,laundry ,2024-09,0.6647
2024-09-02T12:11:15+00:00,Expense,Restaurant,-2.598977,USD,,dinner,2024-09,2.598977
2024-09-03T06:49:45+00:00,Expense,Restaurant,-2.499272,USD,,lunch,2024-09,2.499272
2024-09-03T06:50:20+00:00,Expense,Acommodation,-4.6529,USD,Dorm,,2024-09,4.6529
2024-09-03T14:29:25+00:00,Expense,Restaurant,-2.805034,USD,,dinner,2024-09,2.805034
2024-09-03T14:29:41+00:00,Expense,Sport,-3.3235,USD,Surf board half day,,2024-09,3.3235
2024-09-04T06:39:31+00:00,Expense,Acommodation,-4.6529,USD,,,2024-09,4.6529
2024-09-04T06:40:09+00:00,Expense,Sport,-3.3235,USD,Surf,,2024-09,3.3235
